ID,Name,Disciplines,Abstract,Keywords
c74e8bc0-f1f8-49a2-b1b8-8ae951cb6971,A Parsed Corpus of Southern Dutch Dialects,[], p Many of the unique syntactic features of Dutch dialects spoken in Flanders only occur in very p p specific discourse contexts and therefore cannot be researched using existing databases and p p linguistic atlases as those are based on elicited data not spontaneous speech At Ghent University p p 783 tape recordings c 700h of spontaneous dialect speech from all Dutch speaking provinces in p p Belgium and from French Flanders France are available They were recorded in the 1960s and p p 1970s and the speakers were all born around the turn of the 20th century The tapes have been p p digitised www dialectloket be but not yet digitally transcribed or linguistically annotated With an p p eye on fast advancing dialect loss across Flanders it is an urgent desideratum that this wealth of p p data be transcribed annotated and made available for linguistic research as younger speakers are p p increasingly unable to understand and transcribe these recordings Indeed they already represent a p p historical stage of the language given that the speakers were born around the turn of the 20th p p century and hence acquired language about 100 120 years ago The accessibility of the data for p p researchers is therefore invaluable for diachronic typological and comparative research In order to p p make this enormous wealth of dialect data present at Ghent University available for fundamental p p research their transcription and linguistic annotation is of high priority p ,['Dutch Dialects']
bcf287f4-2fee-4ea5-b4ef-93cb0c28c3bf,PRECISION IMMUNE ENGINEERING OF THE TUMOR MICROENVIRONMENT,"['01040306', '03050602', '03022405']", p Immunotherapy holds the potential to dramatically improve the br curative prognosis of cancer patients However despite significant br progress a huge gap remains to be bridged to gain broad success in br the clinic A first limiting factor in cancer immunotherapy is the low br response rate in a large fraction of the patients The second limiting br factor is immune related toxicity that can cause live threatening br situations as well as seriously impair the quality of life of patients br Therefore an unmet need exists for more efficient potentially br synergistic immunotherapies that improve upon or complement br existing strategies In this context the overarching goal of this project br is twofold On the one hand we will investigate how to turn a cold br tumor with low immune cell infiltration into a hot tumor by local br activation of type I interferon responses in the tumor br microenvironment Hereto we will design amphiphilic structures that br can restrict the activity of highly potent immuno modulators i e a br novel class of STING agonists to the tumor microenvironment and br the sentinel lymph nodes On the other hand we will investigate how br to generate synergism with immune checkpoint inhibition because br upon arrival in the tumor microenvironment T cells will face an br immune suppressive halo surrounding the tumor cells Hereto we br will investigate nanobody based checkpoint inhibition and designing br a strategy for a safer tumor targeted checkpoint inhibition p ,"['STING', 'PD 1', 'tumour target', 'Immunotherapy', 'Immunoengineering', 'Checkpoint inhibitors']"
37faf084-54c4-4ad7-8734-16d3d9c556fd,Data registration and evaluation of the oral health of the Belgian population 2012 204,"['030606', '030302', '030301', '030206', '030106', '030303']", p In 2008 2010 for the first time a research project was started in collaboration with the Institute of Public Health to examine the oral health and determinants of the Belgian population In continuation with this project the next project will consist of the preparation data registration analysis and reporting of the Data registration and evaluation of the oral health of the Belgian population 2012 2014 br br br br p ,"['health examination survey', 'Health interview survey', 'Oral Health']"
24de5711-5525-4185-b1db-d97d95e0ec91,The theory of fraude autonomous concept of law or undervalued corrective mechanism ,['050502'],This project aims to determine the scope and function of the broadly applied general principle of law i Fraus omnia corrumpit lt gt theory of fraud according to which one can never rely on a fraudulent act to justify the application of a rule of law to its own profit The scope of application the conditions of application and the legal effects thereof will be defined since they are subject of debate Further the relation between the principle i Fraus omnia corrumpit lt gt and other concepts or general principles of law will be examined Forthis the discussed principle can fulfil three possible functions witheach time different legal effects a mere explanatory function for other concepts of law a corrective mechanism which excludes the application of rules of law in case of fraud or the function of a fully autonomous concept of law The results of this research will provide a new insight into the role of general principles of private law in the hierarchy ofsources of law The correct scope and function of the principle i Fraus omnia corrumpit lt gt are still uncertain in Belgian law due to a lack of fundamental research contrary to other systems of law Innovativeresearch according to internal and external comparative law and a functional inductive approach will result in fixing the contours of this principle which will lead to higher legal certainty On a European level Belgium will be able to define its own point of view during debates on this principle i i i ,"['Scope of application', 'Conditions of application', 'legal effects', 'Functions']"
21adb870-092a-4dfe-8c23-f98ae2e7913b,Price dispersion in price comparison website for Hotel booking in UK,"['050201', '050204', '050205', '050209', '050210']", p I use data from a price comparison website skyscanner com for more than 500 hotels in United Kingdom I track hotel room prices for a specific check in date posted across different websites for fifteen days I document few key observations from my sample Price dispersion across websites decreases over time where I measure dispersion in terms of coefficient of variation and price range This provides suggestive evidence that the information sets of different websites may converge as time gets closer to the check in date I also document the rate at which the dispersion decreases over time p ,['Price dispersion']
d4950354-9944-4d6a-ae3d-f1636bb10e17,The Role of Abstraction in the Representation of Categories in the Visual System,"['050101', '050102', '050108']", p The ability to categorize is fundamental to how we make sense of the visual world When we see we assign structure and meaning to what we see individual objects and events are perceived as particular kinds of things in the world around us In so doing we apply categorical labels or representations to what we see How does our brain structures these categorical representations If we think of the brain as a complex computer then this is the same as asking what code the brain uses to construct these representations My research is focused on the extent to which our brain makes use of abstraction in the code is it composed of stored representations of each individual kind of thing we see no abstraction or does it preserve more abstract summaries For example we can readily distinguish whether something we see is an animate creature One way a representation for animacy could be structured is that it is built out of stored representations for many animate things we have encountered in the past Alternatively our visual system might store a representation of common features or prototype for animacy rather than information about individual items It could also be that the visual system employs a mixture of these two strategies so that the code varies in its levels of abstraction In my research I am investigating how abstraction features in the neural code of the categorical representation that underlie our ability to perceive a coherent visual world p ,"['Representation of Categories', 'Visual System']"
313de806-32a5-4546-9cbd-87dfa96026f2,Printing press production and publishing strategies in Antwerp 1585 1648 ,"['010204', '010299', '050802', '050804']",This project represents a research contract awarded by the University of Antwerp The supervisor provides the Antwerp University research mentioned in the title of the project under the conditions stipulated by the university ,"['PUBLISHING STRATEGIES', 'PRINTING HISTORY', 'ANTWERP']"
3b7ad5f8-f7a8-4512-9ff5-b0da74717fd9,Impact of promoting Ricinodendron heudelotii Baill Pierre ex Pax kernel commercialization on farmer livelihoods in Cameroon,"['040103', '040199', '040107', '040101', '040102']", p This study investigates the impact of a development project on farmer livelihoods in rural areas in Cameroon The targeted development project focuses on the promotion of the commercialisation of Ricinodendron heudelotii kernels The development projectU 43 2019s interventions have an impact on farmersU 43 2019 livelihoods This study investigates the multiple levels of this impact financial social human natural and physical p ,"['impact analysis', 'Africa', 'Ricinodendron heudelotii', 'Cameroon', 'farmer livelihoods', 'ntfp']"
61d50916-ba51-4b90-866c-985f84ae9883,A combinatorial cancer immunotherapy approach based on selfreplicating RNA ,"['030204', '030604', '030104']", p Cancer vaccines based on mRNAs that encode tumor associated antigens are considered as a promising approach to treat cancer However like dendritic cell based vaccines mRNA cancer vaccines seldom resulted in a complete cure of the enrolled patients The immunosuppressive tumor environment which prevents immune cells to attack tumor cells is an important reason for the limited success of cancer vaccines Therefore therapeutic cancer vaccines should be combined with strategies that tackle the immunosuppressive tumor environment Additionally a specific antitumor response after cancer vaccination takes time to develop Consequently a sore point of therapeutic cancer vaccines is that they lack an acute effect which renders them ineffective in controlling a rapidly growing tumor on their own IL 12 is an interesting cytokine with an rapid antitumor effect Therefore in this project we purpose a combinatorial immunotherapy that makes use of a new generation of RNA therapeutics the so called synthetic amplified RNA SafeR vectors that have been designed in collaboration with MIT Our combinatorial cancer immunotherapy consist out of 1 a SafeR vaccine encoding MAGE B 2 a SafeR vector that produces IL 12 under control of a FDA approved drug and 3 an indoleamine 2 3 dioxygenase 1 inhibitor to reduce the immunosuppressive tumor environment We will evaluate this combinatorial cancer immunotherapy and its different arms in our novel metastatic breast cancer model p ,"['mRNAs', 'cancer vaccines', 'tumor associated antigens']"
40ed294a-80ce-41a5-bbc8-63ccd788a559,Necroptotic proteins in diseases targeting RIP kinases in inflammatory disorders and exploring the role of MLKL in melanoma development,"['030222', '030124', '030622', '030224', '030624', '030122', '03012405', '03012105', '03012101', '03012401']", p RIPK1 and RIPK3 are both kinases that belong to the subfamily of Ser Thr Receptor Interacting Protein Kinases RIPK within the tyrosine kinase like family These kinases are crucial mediators of inflammation regulated cell death necroptosis and apoptosis and survival Two aspects of RIPK1 will determine cellular fate RIPK1 kinase activity initiates apoptosis or necroptosis upon activation the latter occurring in caspase 8 deficient conditions and RIPK1 also functions as a scaffold protein that is directly involved in inflammatory gene expression and cell survival This scaffolding function is independent of its kinase activity Necroptosis is a form of regulated necrotic cell death initiated by several receptors like TNFR1 toll like receptors IFNAR1 and is characterized by a signaling cascade with sequential phosphorylation of both RIPK1 and RIPK3 that will form a complex called necrosome This necrosome will result in phosphorylation and activation of mixed lineage kinase domain like protein MLKL a pseudokinase that was identified as a downstream substrate of RIPK3 and executioner of necroptosis Necroptosis leads to the release of damage associated molecular patterns DAMPs and cytokines which cause an inflammatory response that results in various pathological conditions As activation of RIPK1 and or RIPK3 is important for the execution of necroptosis and these kinases are involved in many pathological conditions including ischemic insults inflammatory and neurodegenerative diseases they are promising therapeutic targets As necrostatin 1 the first described RIPK1 inhibitor has moderate potency specificity and a narrow SAR profile novel RIPK1 inhibitors are needed with higher therapeutic potential The first part of this thesis focused on the identification and characterization of novel small molecule RIP kinase inhibitors with therapeutic potential to alleviate RIPK1 3 driven inflammatory disorders and tissue injury in mice With high content screenings we identified Sorafenib tosylate a multi tyrosine kinase inhibitor that targets BRAF as a potent inhibitor of necroptosis targeting RIPK1 and RIPK3 On the other hand rational design of structural analogues of Tozasertib an aurora kinase inhibitor shown to bind RIPK1 was used to develop novel RIPK1 inhibitors targeting the active kinase conformation Aurora kinases regulate several phases during mitosis including cytokinesis splitting of one cell to two daughter cells and inhibition of aurora kinases results in mitotic defects deficient cytokinesis and eventually cell death Here we succeeded to develop novel Tozasertib analogues with increased specificity for RIPK1 Both Sorafenib tosylate as well as the Tozasertib analogues protected against a RIPK1 3 driven inflammatory disorder em in vivo em p p Necroptotic cell death is not only relevant in inflammatory and neurodegenerative disorders but has also relevance in cancer Cancers acquire several capabilities in order to survive during the multistep process in tumor development Resisting cell death is one of them Deregulation of RIPK1 RIPK3 has been reported in several cancer types but little is known about the role of necroptosis executor MLKL in tumorigenesis and tumor development A few contradictory results on the possible association between MLKL expression and cancer prognosis have been reported On the one hand low MLKL expression is associated with decreased overall survival rates in colon cancer and pancreatic adenocarcinoma On the other hand higher levels of activated MLKL phospho MLKL associated with lower survival rates in esophagus cancer and colon cancer The contribution of MLKL regulation and activation during tumor development is therefore still obscure Additionally MLKL may have cell death independent functions that influence tumor development In the second part of this thesis the role of MLKL in melanoma was explored using patient derived melanoma cell lines and a genetic mouse melanoma model driven by BRAF mutation and PTEN deletion This model mimics the mutational load that occurs in human melanoma and results in constitutive activation of the RAS RAF MEK ERK MAPK signaling pathway that drives cell survival and proliferation in melanocytes Upon increased mutational load benign nevi will develop towards melanoma with radial expansion followed by vertical growth into the dermis and metastasis This metastatic process is facilitated by the high plasticity of melanoma cells including induction of ZEB1 a critical activator of epithelial to mesenchymal transition EMT that increases the invasiveness of melanoma cells We found an intriguing positive correlation between MLKL and ZEB1 expression in melanoma suggesting a possible functional link between MLKL and EMT like processes Also in patients low MLKL RNA expression levels seem to result in higher survival rates although this has no prognostic value to date Although invasive melanoma cells express RIPK1 RIPK3 and MLKL they are not sensitive to necroptosis Understanding the necroptotic resistance mechanisms in melanoma will be crucial for the development of cell death based therapies Finally MLKL has a modest but significant role in melanoma nevi growth p ,"['necroptosis', 'inflammatory disorders', 'melanoma']"
3aed5e0c-6942-4a91-89ee-e54affec7f2a,From more to less getting the best out of deep learning with constrained resources ,"['01020104', '01020902']", p With the rise of the internet of things there exists a range of electronic sensors that are small enough to be integrated in embedded devices such as cars and robots These sensors also require modern deep learning algorithms to perform detection tracking etc The goal of my proposal is to develop new neural network design methodologies for deep learning that are optimized for embedded devices As there is a wide range of use cases for small devices with onboard AI capabilities deep learning algorithms need to be able to scale to the available computing resources I will therefore design algorithms that adapt to the available power budget latency etc The main novelty of my work is to focus on scaling the computational complexity of the algorithm by adapting the neural network execution to the input Some inputs are easier to process than others as humans we also perceive this sometimes we recognize things immediately and other times we need to focus longer In deep learning the trend of the recent years has been that bigger networks achieve better accuracy However for many inputs a smaller and faster network is sufficient By making neural networks scalable on a per input basis the required computations to analyse an input sample can scale with the perceived difficulty of that sample This will allow faster execution for easy to analyse inputs while maintaining the full power of a slower but more accurate network for inputs that are harder to interpret p ,['deep learning']
224c15f9-a137-4167-b366-407ad92de496,Explicit and Implicit Tensor Decomposition based Algorithms and Applications,['02020502'], p Various real life data such as time series and multi sensor recordings can be represented by vectors and matrices which are one way and two way arrays of numerical values respectively Valuable information can be extracted from these measured data matrices by means of matrix factorizations in a broad range of applications within signal processing data mining and machine learning While matrix based methods are powerful and well known tools for various applications they are limited to single mode variations making them ill suited to tackle em multi way data em without loss of information Higher order tensors are a natural extension of vectors first order and matrices second order enabling us to represent multi way arrays of numerical values which have become ubiquitous in signal processing and data mining applications By leveraging the powerful utitilies offered by tensor decompositions such as compression and uniqueness properties we can extract more information from multi way data than what is possible by using only matrix tools p p While higher order tensors allow us to properly accommodate for multiple modes of variation in data tensor problems are often large scale because the number of entries in a tensor increases exponentially with the tensor order This curse of dimensionality can however be alleviated or even broken by various techniques such as representing the tensor by an approximate but compact tensor model While a pessimist only sees the curse an optimist sees a significant opportunity for the compact representation of large scale data vectors by representing a large scale vector first order using a compact higher order tensor model the number of parameters needed to represent the underlying vector decreases exponentially in the order of the tensor representation The key assumption to employ this em blessing of dimensionality em is that the data can be described by much fewer parameters than the actual number of samples which is often true in large scale applications p p By leveraging the blessing of dimensionality in this thesis for blind source separation and blind system identification we can tackle large scale applications through em explicit and implicit tensor decomposition based methods em While explicit decompositions decompose a tensor that is known a priori implicit decompositions decompose a tensor that is only known implicitly In this thesis we present a single step framework for a particular type of implicit tensor decomposition consisting of optimization based and algebraic algorithms as well as generic uniqueness results By properly exploiting additional structure in specific applications we can significantly reduce the computational complexity of our optimization based method Our approach for large scale instantaneous blind source separation and blind system identification enables various applications such as direction of arrival estimation in large scale arrays and neural spike sorting in high density recordings Furthermore we link implicit tensor decompositions to multilinear systems of equations which are a generalization of linear systems allowing us to propose a novel tensor based classification scheme that we use for face recognition and irregular heartbeat classification with excellent performance p p p ,"['higher order tensor', 'multilinear algebra', 'numerical linear algebra', 'optimization', 'blind source separation', 'blind system identification', 'pattern recognition']"
39f8bfbf-99d9-49d1-b43b-704d46d7b907,Mapping the druggable genome anti virome of neglected amp emerging RNA viruses using a strategy based on multicolor multiplex high content imaging in vitro evolution and chemogenomics,"['03012007', '03062099']",De mens wordt constant geconfronteerd met epidemie n van dodelijke RNA virussen Gebruikmakend van chemogenomics willen we daarom de moleculaire doelwitten voor antivirale therapie in de replicatiecyclus van verschillende virussen in kaart brengen Aan de hand van een panel reporter virussen waarbij elk virus een specifieke kleur heeft regenboog panel zullen we een multiplex assay ontwikkelen waarbij we grote reeksen van moleculen tegen meerdere virussen tegelijk kunnen screenen Via onze volledig geautomatiseerde Caps It faciliteit kunnen we het antiviraal effect in gemixte culturen kwantificeren Eens een set van inhibitoren ge dentificeerd is zal het moleculair doelwit worden ge dentificeerd Dit zal ons toelaten om een zogenaamd antiviroom samen te stellen ,"['neglected emerging RNA viruses', 'chemogenomics', 'antiviral targets', 'high content imaging']"
e22c0090-f175-4344-b574-a3a46f8a488b,Computer modelling and experimental validation of plasmas and plasma surface interactions for a deep insight in cryogenic etching Cryoetch ,"['010103', '010303', '010310', '010406']",Microchips have caused a revolution in electronics over the last few decades Following Moore 39 s law much effort has beenput into continuously shrinking electronic feature dimensions Indeed typical feature sizes of semi conductors decreased from10 m in 1971 to 14 nm in 2014 With the shrinkage of feature sizes plasma etching plays a more and more important roledue to its anisotropy during surface processing However to go beyond 14 nm features current state of the art plasma processing faces significant challenges such asplasma induced damage Recently one such novel process with limited plasma damage is cryogenic etching of low kmaterial with SF6 O2 SiF4 and CxFy plasmas In this project the fundamental mechanisms of the plasma and its interaction with the surface for these gas mixtures willbe studied to improve cryogenic plasma etching For this purpose numerical models a hybrid Monte Carlo fluid model and molecular dynamics model will be employed todescribe i the plasma behavior for SF6 O2 SiF4 and CxFy gas mixtures applied for cryogenic etching and ii the surfaceinteractions of the plasma species with the substrate during etching Furthermore cryogenic etch experiments will also be conducted to validate the modeling results ,"['PLASMA MODELING', 'PLASMA CHEMISTRY', 'PLASMA REACTOR', 'SEMICONDUCTOR INDUSTRY']"
a296e3a3-0cb9-46f2-ad16-2b40acbf28a2,Evolution of the influenza A virus quasi species in the naive and the immune host,"['010608', '03012002', '010609', '030616', '029999', '03050406', '03012007', '030116', '030220', '030620', '030120', '010611', '030114', '030216']", p The influence of the cellular and humoral immune response on the genetic stability of influenza A viruses will be studied Immunity will be induced by conventional and experimental vaccines p ,"['deep sequencing', 'immune selection', 'infuenza']"
4c9ceacd-02f4-4a60-8fb2-57dd33c0aae9,Investigation peace a political theoretical study of the role of education and power in establishing peace Case study Europe after 1945 ,"['050299', '050601', '050602', '050603', '050604', '050605', '050606', '050607', '050608', '050699', '059999', '060101']",This project seeks to elucidate the meaning of peace It is hypothesised that education and power are central concepts and practices for understanding the establishment and consolidation of peace Support for this claim will be sought at three levels political theory international relations theory and history European peace and security will be our case study ,"['PEACE', 'EDUCATION', 'INTERNATIONAL POLITICS']"
caffee29-1aee-41cd-8303-13807679f027,Handy natural ventilation rate calculator based on computational fluid dynamics,"['020501', '020601', '020602', '020603', '020699', '020701', '020702', '020799']", p Considering crop and animal production IAQ gas emissions associated health effects and socio economic problems one of the biggest issues these days in Europe as well as in the world is to measure the ventilation rate of naturally ventilated buildings Among various direct and indirect methods the CFD approach can produce the most practical and timely solutions because of its outstanding potential for analyzing complex air flows In this project the candidate will develop a free simulation tool to predict the ventilation rate of naturally ventilated agricultural buildings such as greenhouses and livestock houses As next generation of CFD approaches the free simulation tool HNVR calculator will be built of automated user interfaces and the CFD technique so that users can directly use the program without CFD experts in simulating the air flows in and around the buildings with convenience and stable accuracy of the results Regarding the ventilation researches the host institute M3 BIORES in KU LEUVEN has accumulated knowledge and experiences over the decades whereas the applicant has been working on simulation research and its applications Therefore the applicant will provide new perspectives on solving problems by bring the state of art knowledge and experience to the host institute In addition active knowledge transfer between them will create a synergetic effect on completing this project and enhance the European host Institute s position at the forefront of advances in this field This project will also encourage long term collaborations between the European host group and the Korean research group Aero Environmental and Energy Engineering Lab which is one of the biggest leading group in the field of agricultural engineering in Korea p ,"['computational fluid dynamics', 'natural ventilation rate']"
fb723230-c438-496f-b3f6-d17685659866,Understanding the impact of wheat bran on the dynamic behavior of starch and gluten using bran micronisation as a tool,"['010499', '030404', '040101', '040106', '010608', '010611', '030116', '030120', '030616', '030620', '020501', '020601', '020602', '020603', '020699', '020701', '020702', '020799']", p Interest in the enrichment of dietary fibre in cereal based foods has grown significantly due to increasing health awareness As a complement of wheat flour in milling wheat bran represents a self evident source of dietary fibre In addition wheat bran is a good source of minerals vitamins and bioactive compounds However consumption of wheat bran enriched foods remains low since its incorporation in cereal based foods poses important issues during processing and concerning final product quality Some of these issues are addressed by using expensive food additives The lack of insight into the root causes of these problems prevents developing strategies to solve them in another way The incorporation of bran in wheat bread a staple food all around the world represents an interesting system to study the impact of bran on the various aspects of starch and gluten functionality since starch and gluten constitute the major structure determining components in bread Indeed in breadmaking proper gluten network development as a result of hydration and mixing is required proper leavening relies on the stability of the gluten starch matrix during fermentation and oven rise and gelatinisation of starch upon baking determines the eventual crumb structure p p Against this background this doctoral dissertation aimed to contribute to a better understanding of the impact of wheat bran on gluten and starch functionality in breadmaking To this end the alteration of bran properties by different innovative modification techniques was investigated and used as a research tool p p The possibility to induce physicochemical modifications in wheat bran was investigated using microfluidisation wet milling or dry milling Microfluidisation processing parameters pressure number of passes bran concentration and initial particle size and water content during milling strongly influenced the physicochemical properties of wheat bran The three applied techniques were able to produce ultrafine wheat bran samples with a median particle size between 21 m and 29 m but the physicochemical characteristics were not only determined by the particle size but also by the technique of particle size reduction Wet milling and microfluidisation with subsequent freeze drying resulted in a higher surface area and strong water retention capacity than dry milling The wet environment during particle size reduction with microfluidisation or wet milling results in penetration of water into the wheat bran structure and an increase in porosity after freeze drying It also promotes the activity of endogenous enzymes which increases the water extractable content of the wheat bran With the different modification techniques a sample set with diverse physicochemical properties was obtained p p To study the effect of modified wheat bran on the starch gelatinisation temperature the water distribution between starch and bran was investigated Dynamic water vapour sorption and water retention capacity experiments showed that fine dry milled wheat bran bound up to three times more water than starch However examining starch gelatinisation in starch bran water mixtures with differential scanning calorimetry showed that the effect of substituting starch by bran differed from that of moving into a regime of limiting water Modelling the effect of the mixture composition on starch gelatinisation behaviour indicated that the onset and peak gelatinisation temperatures were positively correlated with the bran concentration in water Extractable wheat bran components such as potassium and phosphorus were mainly held responsible for this effect as they decrease the plasticisation capacity of the solvent The conclusion temperature was negatively correlated with the water content Our observations were mechanistically explained with the side chain liquid crystalline polymeric model for starch p p The effect of modified wheat bran on gluten functionality was investigated in a gluten starch mixture as a simplified model system for flour A proper gluten network microstructure as visualised with confocal laser scanning microscopy could be achieved in the presence of modified wheat bran However significant effects of the type of wheat bran water absorption and mixing time on uniaxial extensional dough rheology and loaf volume were observed Wheat bran addition decreased the strain hardening of dough despite optimisation of water absorption and mixing time The deleterious effect of wheat bran on dough rheology increased by adding modified wheat bran with high strong water retention capacity and surface area The strain hardening behaviour of dough proved to be a valuable predictor of bread loaf volume also in the presence of modified wheat bran p p Finally a wheat flour based bread system was used to obtain more insight into the impact of modified wheat bran during the different phases of the breadmaking process The incorporation of 10 bran affected the volume increase of dough mainly from the baking phase on while in the presence of 20 bran the fermentation phase was also affected The decrease in gas retention during fermentation could be linked to a decrease in strain hardening as was also observed for gluten starch mixtures However the behaviour of native gluten in flour could not be entirely mimicked by isolated gluten The major effect of modified wheat bran on dough rheology was already present immediately after mixing Water redistribution during fermentation caused by the hydration properties of wheat bran was therefore suggested to be of minor importance The changes in dough rheology were mainly attributed to the production of yeast metabolites and the expansion itself The effect of wheat bran on the oven rise could not be attributed to the impact of wheat bran on starch gelatinisation or water ethanol evaporation during baking Dough rheology was therefore also during baking identified as the main reason for the observed differences in the volume increase of the dough The strong water retention capacity of wheat bran was furthermore shown to affect evaporation during baking which will affect the final bread quality p p In conclusion this dissertation studied the effect of modified wheat bran on starch and gluten functionality during breadmaking It was shown that mainly the hydration properties of wheat bran influence gluten functionality and consequently dough rheology This leads to a decrease in gas retention during fermentation and even more pronounced during baking Finally this results in a decreased loaf volume Although starch gelatinisation is affected mainly by water extractable components of wheat bran this is of minor importance during breadmaking The explored wheat bran modification techniques could help to align wheat bran functionality with different food applications The insights obtained in this doctoral dissertation can therefore lead to strategies to increase wheat bran incorporation in food systems and consequently increase the consumption of dietary fibre p ,"['wheat bran', 'starch', 'gluten']"
39a9736e-19f2-4993-b973-34c3124fafef,High performance Embedded Systems KIS ,"['010204', '010206', '010205', '010203', '010299', '020801', '020803', '010208', '010103', '010207', '020899', '010202', '020802', '010209']", p The association research group KIS combines the strongholders within the Ghent University Association in the theme of embedded systems and more in particular vision systems The research subjects vary from algorithmic design of vision systems to the physical design of the vision system and optimized software that is executed on a computer architecture or specific hardware reconfigurable or not p ,"['embedded systems', 'vision systems', 'AOG']"
dd0fb3cf-1887-422f-96e4-1dff52eec288,DrArmpit deodorant,"['020501', '020699', '020799', '020701', '020603', '020702', '020601', '020602']", p The aim of this StarTT project is to develop a probiotic and prebiotic deodorant that aims to solve underarm body odor Stability tests will be conducted on stabilized bacteria mixed in deodorants Human clinical trials are conducted to evaluate the efficacy Samples are taken and statistically valid conclusions are drawn p p br p ,"['Probiotic', 'Body odor', 'Prebiotic', 'Skin microbiome', 'Underarm']"
ebb6effe-31b0-429d-aaee-252c5896db75,A black box or a red strawberry The use of SIFT MS in aroma analysis ,"['010499', '030404', '040101', '040106', '010401', '010403', '040103', '040104', '040105']", p Strawberry fruit is worldwide one of the most popular fruits typically praised for its flavour Flavour can be subdivided into taste and aroma the latter being the main driver for consumer perception and appreciation Strawberry has one of the most complex aromas consisting of many different components comprised of different chemical classes To measure aroma gas chromatography mass spectrometry GC MS is currently considered the golden standard However this technique is quite time consuming and given the large sample sizes needed to account for biological variation not applicable for high throughput analyses This thesis therefore aimed to apply a new technique called selected ion flow tube mass spectrometry SIFT MS for the measurements of strawberry aroma p p SIFT MS was originally developed to study ion molecule reactions in interstellar clouds in the 1980s Since then it has expanded its scope to more earthly topics including food science Unlike most analytical MS techniques SIFT MS does not require calibration and can be applied in real time Furthermore it can measure the sample directly as no sample pre treatment or concentration is necessary Since SIFT MS lacks a chromatographic step the impact of this reduced information content was studied in an exploratory study by reconstructing datasets of reduced information content from GC MS data mimicking the output of SIFT MS The effect of this reduced information content was studied to see how this would affect the discriminating power of the aroma analyses compared to the standard deconvolution method in which both the chromatographic and mass spectral information are used Both the total ion chromatogram and the cumulative mass spectrum successfully discriminated large differences such as differences between cultivars but smaller differences such as intra cultivar variation proved difficult to detect and in both approaches the reproducibility was less compared to the deconvolution method p p After the exploratory data study the feasibility of SIFT MS for strawberry aroma measurements and its strengths and weaknesses were investigated and compared to GC MS SIFT MS and GC MS were used in parallel to measure the aroma of strawberries at different stages of ripening Compared to GC MS the SIFT MS analyses were 11 times as fast Both techniques showed similar results however the limit of detection of SIFT MS seemed lower since the data points were more evenly distributed over the principal component analysis PCA plot whereas the GC MS samples showed more overlap The most important volatiles per ripening stage red or green were tentatively identified based on the GC MS data Since GC MS requires sample pre treatment which in general is a blending step with salt the pre treated samples were measured with SIFT MS as well to also study the effect of sample treatment on analysis This showed that artefacts may possibly be introduced by the treatment but this needs further research p p One of the weaknesses of SIFT MS is its kinetic library which is far smaller than the widespread GC MS spectral library of the National Institute of Standards NIST Three strawberry specific compounds ethyl isovalerate mesifuran and em trans em 2 hexenyl acetate were studied and their reaction rate constants and product ion distribution were determined and added to the kinetic library for further use in this dissertation The knowledge of these parameters will allow for the identification and quantification of these compounds and eventually to the calculation of odour activity values p p Currently quantification of SIFT MS mass spectra is done using the m z values that do not suffer from overlapping fragments This often results in the use of only one m z value and this makes quantification of complex samples almost impossible Therefore a new data analysis methodology that uses the full spectra of all three reagent ions was developed The method is based on fitting the measured SIFT MS spectrum to a calculated spectrum that is based on previously selected compounds with known SIFT MS spectrum The method was tested and its applicability discussed based on the analysis of different samples The best results were obtained in samples of simple and known composition the methodology is not suited for analysis of complex or unknown samples The selection of compounds at the start and fragments that share m z values complicate the analysis and may lead to incorrect identification and quantification of volatiles The applicability of the method to compound identification was tested but proved merely statistical and had no realistic value the compounds identified by the software were not present in the actual sample of which the composition was known Another issue is the yet limited SIFT MS kinetic library which it is not as complete as for GC MS so product ions of unknown compounds can be incorrectly assigned to known compounds Furthermore the library does not contain much information on secondary products H2O adducts since their formation is humidity dependent These secondary products may have an effect on the product ion distribution and intensities though This can be overcome by studying the compounds of interest under the conditions of the sample since then not only the secondary products will be known but also the ratio of primary to secondary products Further modifications of the method are required to decrease false positive identifications of volatiles that are not present in the headspace Finally tentative odour activity values were calculated for the sensory most relevant strawberry compounds however these values have to be interpreted with caution since the quantification is dependent on the compound selection at the start and overlapping product ions might be assigned to the wrong compound p p This research has demonstrated that SIFT MS can be successfully applied in the field of postharvest biology and technology It can serve as a fast technique to classify fruits based on their spectral fingerprint according to cultivar ripening stage moment of harvest and in the future probably also storage condition Disadvantages are the lack of chromatography and the incompleteness of the library Another means of introducing a separation step to SIFT MS would be the use of a thermal desorption unit which would separate volatile compounds based on their boiling points and introduce them to the SIFT MS consecutively With regards to the completeness of the SIFT MS kinetic library new compounds can be added by studying their reactions with the three reagent ions H3O 43 NO 43 and O2 43 With regards to humidity it would be advised to study these reactions under the conditions of the final sample since as such the possibility and extent of H2O cluster formation will be accounted for p ,"['aroma', 'strawberry', 'GC MS', 'SIFT MS']"
