ID,Profile,Profile count,Organisations,Organisations count,Projects,Projects count,Coauthors Projects,Coauthors Projects count,Publications,Publications count,Coauthors Publications,Coauthors Publications count
5b420256-82a4-44da-b7bd-e3ad53a5450c,"[0.   0.   0.   0.   0.   0.16 0.44 0.   0.   0.   0.24 0.08 0.   0.04
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.04 0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 1)","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5 0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]","(1, 1)","[0.02380952 0.         0.04761905 0.         0.         0.03571429
 0.         0.03571429 0.         0.35034014 0.17176871 0.
 0.         0.13945578 0.         0.10034014 0.         0.04761905
 0.02380952 0.         0.         0.         0.02380952 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 14)","[0.0252381  0.02380952 0.0252381  0.         0.         0.00333333
 0.         0.         0.01041667 0.31304113 0.32334957 0.07142857
 0.         0.08738095 0.         0.05735931 0.01190476 0.01333333
 0.00666667 0.         0.         0.         0.0275     0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 12)","[0.00623583 0.         0.14064626 0.08673469 0.01020408 0.01020408
 0.         0.         0.         0.19897959 0.         0.0255102
 0.         0.         0.         0.         0.15034014 0.
 0.         0.03441043 0.01360544 0.         0.20578231 0.
 0.         0.         0.         0.10714286 0.         0.
 0.         0.         0.         0.         0.01020408 0.
 0.         0.         0.         0.         0.         0.        ]","(0.22675736961450887, 441)","[3.87407476e-03 1.73613267e-02 3.42749529e-03 0.00000000e+00
 0.00000000e+00 1.70372001e-03 0.00000000e+00 1.71203561e-04
 2.12950891e-03 2.41189335e-01 4.21963818e-01 4.20833156e-02
 0.00000000e+00 5.93480674e-02 4.96084845e-03 1.25218896e-01
 1.41120650e-02 2.15489066e-02 1.12991727e-02 7.53295669e-05
 2.64799803e-03 5.57438795e-03 1.19255545e-02 7.73110620e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.13873195e-04
 1.33999710e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.4864493472784183, 1091.5833333333335)"
5be4f4a9-8e23-4b68-b065-b72cf2d797c2,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2
 0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.6 0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]","(1, 1)","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2
 0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.6 0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]","(1, 2)","[0.         0.00333333 0.         0.         0.         0.01560606
 0.         0.         0.         0.05       0.         0.
 0.         0.03666667 0.         0.00333333 0.         0.30424242
 0.         0.01310606 0.02954545 0.05       0.19757576 0.00643939
 0.         0.         0.         0.29015152 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.8333333333333334, 24)","[0.         0.00406504 0.         0.00487805 0.         0.00696864
 0.         0.         0.         0.07357724 0.0304878  0.04878049
 0.         0.01707317 0.         0.01626016 0.         0.23867596
 0.04878049 0.00203252 0.01567944 0.07317073 0.12160279 0.00203252
 0.         0.         0.         0.29593496 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9534883720930233, 43)","[0.         0.         0.         0.02040816 0.         0.12244898
 0.         0.         0.         0.01020408 0.         0.
 0.         0.00680272 0.         0.         0.         0.
 0.         0.         0.         0.         0.35204082 0.
 0.         0.         0.         0.48809524 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.5568181818181821, 88)","[0.00065789 0.00592105 0.         0.00789474 0.         0.00320513
 0.         0.         0.         0.00219298 0.         0.00657895
 0.         0.00877193 0.         0.00219298 0.         0.24461876
 0.02850877 0.00539811 0.09632254 0.10855263 0.17444332 0.00539811
 0.         0.         0.         0.29934211 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.6785714285714286, 224.0)"
dc6635a5-56db-498e-8818-58a5d70c4016,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.         0.15327381
 0.         0.03125    0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.01041667
 0.01041667 0.0453869  0.         0.         0.01041667 0.
 0.         0.         0.         0.03125    0.03125    0.03125
 0.         0.         0.         0.         0.03125    0.03125
 0.         0.         0.58258929 0.         0.         0.        ]","(1, 16)","[0.         0.00505051 0.10984848 0.         0.         0.06969697
 0.         0.         0.         0.04166667 0.         0.
 0.00505051 0.02020202 0.01515152 0.00505051 0.03030303 0.00505051
 0.00505051 0.06161616 0.         0.         0.00505051 0.
 0.         0.         0.         0.         0.         0.
 0.         0.09090909 0.         0.         0.         0.
 0.         0.         0.53030303 0.         0.         0.        ]","(1, 11)","[0.         0.         0.         0.         0.         0.1352381
 0.00571429 0.         0.         0.         0.         0.
 0.         0.         0.00571429 0.         0.         0.
 0.         0.0047619  0.         0.         0.02857143 0.
 0.         0.02857143 0.00952381 0.03333333 0.0247619  0.03047619
 0.01428571 0.         0.         0.0352381  0.07047619 0.03809524
 0.08571429 0.         0.44952381 0.         0.         0.        ]","(0.3465346534653462, 101)","[0.         0.02615067 0.         0.         0.         0.08354151
 0.00315789 0.         0.         0.         0.         0.
 0.00299278 0.02249742 0.0124871  0.00299278 0.         0.01950746
 0.01754907 0.02800826 0.00246238 0.         0.00873634 0.00086399
 0.         0.02562613 0.         0.00701754 0.00902256 0.05675955
 0.01702552 0.12727273 0.03804825 0.00515351 0.04903509 0.00065789
 0.01281955 0.02894737 0.37903509 0.01263158 0.         0.        ]","(0.5347091932457786, 177.66666666666669)"
3474dfc8-5d66-43c4-b6a4-0fa8a1fcdf18,"[0.         0.         0.         0.         0.         0.91666667
 0.         0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.33333333 0.         0.
 0.5        0.         0.         0.         0.         0.
 0.16666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.20833333 0.025      0.14791667
 0.15833333 0.         0.         0.         0.         0.20833333
 0.04166667 0.         0.         0.         0.         0.05625
 0.05625    0.         0.         0.04166667 0.05625    0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 8)","[0.         0.         0.         0.33333333 0.         0.36666667
 0.06666667 0.03333333 0.         0.         0.         0.
 0.         0.04545455 0.02727273 0.         0.03636364 0.
 0.         0.         0.         0.         0.         0.
 0.08181818 0.         0.00909091 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 5)","[0.         0.         0.         0.17857143 0.         0.
 0.         0.         0.         0.         0.         0.07142857
 0.         0.         0.30357143 0.         0.08928571 0.
 0.         0.         0.03571429 0.         0.25       0.
 0.07142857 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.5799999999999998, 50)","[0.         0.02325581 0.         0.17286822 0.00332226 0.34003322
 0.02679956 0.02131783 0.09302326 0.         0.         0.
 0.         0.01585624 0.01726568 0.         0.01268499 0.00232558
 0.00232558 0.         0.         0.         0.00232558 0.
 0.25334743 0.00232558 0.01092319 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.27505330490405117, 156.33333333333334)"
59416db9-5d0c-463d-a025-871b1d1be1f1,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]","(1, 2)","[0.         0.         0.00480769 0.58369963 0.         0.
 0.         0.         0.         0.09711538 0.0625     0.11245421
 0.04423077 0.02692308 0.025      0.00480769 0.00641026 0.00961538
 0.         0.         0.00213675 0.         0.         0.
 0.01068376 0.         0.         0.00961538 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 52)","[0.         0.         0.03415978 0.14971223 0.02479339 0.01154401
 0.00413223 0.         0.         0.07865014 0.07394726 0.34352975
 0.10626752 0.03735255 0.00137741 0.00206612 0.00118064 0.02008396
 0.         0.00472255 0.0113876  0.02692211 0.02008396 0.
 0.04237682 0.         0.         0.00495868 0.         0.00075131
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.983739837398374, 123)","[0.         0.         0.23963134 0.71812596 0.         0.
 0.         0.         0.         0.00460829 0.         0.02150538
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01612903 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.5438596491228064, 114)","[4.25170068e-04 1.13378685e-03 3.93293215e-02 1.25597381e-01
 0.00000000e+00 1.70068027e-03 4.85908649e-03 5.23286238e-04
 0.00000000e+00 1.63699679e-02 1.16213152e-02 6.14893346e-01
 6.17486822e-02 2.22396651e-02 6.12244898e-02 1.36054422e-03
 3.77928949e-04 3.68480726e-03 0.00000000e+00 0.00000000e+00
 4.44793302e-03 4.01978973e-03 8.50340136e-04 0.00000000e+00
 2.25488797e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.04359926e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.5133876600698487, 572.6666666666667)"
8a818f6a-be91-4c27-bdc3-164d4de8d025,"[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.75 0.25 0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 1)","[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.75 0.25 0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 2)","[0.         0.0125     0.025      0.         0.         0.
 0.         0.         0.         0.54875    0.23041667 0.
 0.05       0.005      0.         0.06       0.         0.005
 0.         0.         0.         0.         0.005      0.
 0.         0.         0.         0.009375   0.         0.040625
 0.         0.         0.         0.         0.         0.00833333
 0.         0.         0.         0.         0.         0.        ]","(0.9090909090909091, 44)","[0.00573671 0.00724638 0.01992754 0.00724638 0.00815217 0.00543478
 0.00271739 0.00543478 0.         0.586206   0.14402174 0.01449275
 0.02173913 0.00181159 0.         0.00362319 0.04060559 0.0076087
 0.         0.         0.         0.         0.0057971  0.
 0.         0.         0.         0.0173913  0.         0.05012077
 0.0326087  0.         0.         0.         0.         0.00120773
 0.         0.01086957 0.         0.         0.         0.        ]","(0.9484536082474226, 97)","[0.         0.         0.16843972 0.02748227 0.         0.
 0.00531915 0.         0.         0.59574468 0.         0.
 0.         0.         0.         0.00886525 0.00975177 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.11170213 0.         0.02659574
 0.         0.         0.         0.         0.04609929 0.
 0.         0.         0.         0.         0.         0.        ]","(0.2526881720430113, 372)","[8.29008074e-03 2.95271050e-02 0.00000000e+00 8.07381776e-03
 0.00000000e+00 6.05536332e-03 0.00000000e+00 6.05536332e-03
 2.01845444e-03 6.39331027e-01 1.12745098e-01 4.03690888e-03
 2.24913495e-02 2.23471742e-03 0.00000000e+00 5.50749712e-03
 6.22260669e-02 8.65051903e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.43964599e-02
 1.73010381e-04 3.92903953e-02 2.09342561e-02 1.73010381e-03
 1.73010381e-04 0.00000000e+00 0.00000000e+00 1.73413668e-03
 0.00000000e+00 1.21107266e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.3591921284308646, 1609.1666666666667)"
ecf400bd-b757-4a60-a324-366bcce73153,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.58333333 0.08333333 0.33333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 3)","[0.01428571 0.         0.01428571 0.         0.04285714 0.
 0.01428571 0.         0.         0.14833333 0.28333333 0.
 0.025      0.095      0.         0.         0.21428571 0.02833333
 0.         0.         0.         0.         0.095      0.
 0.         0.         0.         0.025      0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 10)","[0.00367647 0.         0.10245098 0.01923077 0.01102941 0.02941176
 0.00367647 0.         0.         0.21498599 0.19943978 0.09803922
 0.10686275 0.013273   0.         0.         0.00787815 0.04117647
 0.00980392 0.         0.00226244 0.02941176 0.05098039 0.
 0.01131222 0.         0.         0.04509804 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 34)","[0.         0.         0.33564815 0.18518519 0.02777778 0.
 0.         0.         0.         0.16898148 0.         0.00925926
 0.01388889 0.         0.         0.         0.09259259 0.
 0.         0.         0.         0.         0.125      0.
 0.         0.         0.         0.04166667 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.33027522935779907, 109)","[0.00082237 0.00292398 0.02520243 0.02079712 0.00164474 0.02592218
 0.00054825 0.00094889 0.00073099 0.38130221 0.17593463 0.06655327
 0.03541526 0.03827779 0.04219148 0.00420322 0.00264376 0.03391813
 0.         0.         0.00616124 0.03243787 0.04269006 0.
 0.02568922 0.         0.         0.03304094 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.553398058252427, 412.0)"
2a083f74-769e-4276-b9a4-2ff55c2d7604,"[0.    0.    0.    0.    0.    0.    0.625 0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.375 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]","(1, 1)","[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 2)","[0.0042735  0.03846154 0.         0.00694444 0.06399573 0.08101852
 0.25288462 0.05555556 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.41908832 0.         0.         0.         0.         0.
 0.05555556 0.         0.         0.         0.         0.
 0.02222222 0.         0.         0.         0.         0.        ]","(1, 18)","[0.         0.01282051 0.         0.01282051 0.14094239 0.32051282
 0.3031968  0.         0.         0.02564103 0.         0.
 0.         0.01282051 0.         0.         0.01098901 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02564103 0.
 0.         0.         0.         0.         0.         0.
 0.13461538 0.         0.         0.         0.         0.        ]","(1, 13)","[0.         0.         0.003367   0.         0.02525253 0.02525253
 0.03114478 0.         0.         0.003367   0.         0.
 0.         0.         0.22853535 0.         0.12121212 0.
 0.         0.         0.         0.         0.         0.
 0.53872054 0.         0.         0.00505051 0.         0.
 0.         0.         0.         0.         0.         0.00126263
 0.01683502 0.         0.         0.         0.         0.        ]","(0.39442231075697254, 251)","[0.0176822  0.00376344 0.         0.00712251 0.19481058 0.23543267
 0.25828093 0.         0.02940955 0.         0.00474221 0.00979689
 0.00203106 0.00463694 0.00573226 0.00611205 0.01350627 0.
 0.         0.         0.00027571 0.00119474 0.         0.
 0.16433268 0.         0.00116371 0.         0.00145256 0.00075457
 0.00182984 0.         0.00107527 0.00618751 0.         0.
 0.02867384 0.         0.         0.         0.         0.        ]","(0.2652091254752852, 1052.0)"
30299b90-68db-4f5a-bc7e-7c81a8762d85,"[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.       0.       0.515625 0.       0.03125  0.       0.       0.
 0.       0.03125  0.328125 0.       0.0625   0.       0.       0.03125
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.      ]","(1, 8)","[0.         0.         0.69444444 0.         0.         0.
 0.         0.         0.         0.         0.08333333 0.
 0.         0.         0.         0.         0.22222222 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 18)","[0.         0.         0.97142857 0.         0.02857143 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.5263157894736843, 133)","[0.00117371 0.         0.91431925 0.         0.         0.00176056
 0.         0.00176056 0.         0.01320423 0.02200704 0.
 0.         0.         0.         0.         0.04577465 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.08209278797514086, 3459.5)"
783d35eb-c323-4c51-953b-1874d6f09294,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.25 0.25 0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 2)","[0.         0.         0.         0.04545455 0.         0.
 0.         0.         0.         0.11255411 0.68549784 0.06818182
 0.00454545 0.02142857 0.05909091 0.00324675 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 22)","[0.01043879 0.06273726 0.01923077 0.06833333 0.00879121 0.14839929
 0.01630037 0.0027972  0.00692308 0.07694805 0.13192308 0.0274359
 0.02179487 0.01812354 0.03723982 0.03278388 0.02485514 0.03987807
 0.01589744 0.00214497 0.00705128 0.0543778  0.01897436 0.01752959
 0.05076923 0.07282051 0.00410256 0.0013986  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 65)","[0.         0.         0.09322034 0.36581921 0.         0.
 0.         0.         0.         0.03389831 0.         0.32372881
 0.         0.         0.07514124 0.         0.0720339  0.
 0.         0.         0.         0.         0.01016949 0.
 0.02033898 0.         0.         0.         0.00564972 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.30456852791878075, 197)","[3.21428571e-03 3.65079365e-03 4.91363212e-03 1.25894236e-02
 0.00000000e+00 0.00000000e+00 1.88235294e-03 0.00000000e+00
 3.27439840e-02 1.09920635e-02 8.80625000e-01 2.97142008e-02
 4.54545455e-04 1.38888889e-03 7.22222222e-03 1.26984127e-03
 3.21428571e-03 8.82352941e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.11111111e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.36631016e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.47058824e-03 0.00000000e+00 2.94117647e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.35335689045936397, 566.0)"
83683dd0-c69d-4553-8de9-622b4c60532a,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 8)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 7)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.33333333333333337, 3)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1.0, 3.0)"
bdf09bca-071b-4682-be43-6c47560ecab3,"[0.         0.         0.         0.16666667 0.         0.66666667
 0.16666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.83333333 0.16666667 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 2)","[0.00757576 0.         0.00757576 0.16141775 0.06183261 0.16953463
 0.13813131 0.02272727 0.         0.         0.         0.05681818
 0.01136364 0.         0.         0.         0.         0.00252525
 0.00252525 0.         0.         0.03535354 0.00252525 0.
 0.27463925 0.         0.         0.         0.02272727 0.
 0.00757576 0.         0.         0.         0.         0.01136364
 0.00378788 0.         0.         0.         0.         0.        ]","(0.9777777777777777, 45)","[0.02312925 0.00659341 0.         0.1361678  0.09524095 0.28645188
 0.10565244 0.         0.01142857 0.         0.         0.03038549
 0.01904762 0.         0.         0.         0.00408163 0.01471861
 0.01212121 0.         0.00714286 0.02857143 0.01471861 0.
 0.20454823 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 35)","[0.         0.         0.0045977  0.04837165 0.01819923 0.09310345
 0.12643678 0.         0.         0.         0.         0.00613027
 0.         0.         0.15268199 0.         0.12260536 0.
 0.         0.         0.00191571 0.         0.11992337 0.
 0.29454023 0.         0.         0.         0.         0.
 0.01149425 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.39908256880733983, 436)","[9.95222633e-03 1.30300316e-02 4.85201359e-04 6.91025531e-02
 8.04218667e-02 2.46651169e-01 1.37566085e-01 7.27802038e-04
 1.87814514e-02 2.43482864e-03 9.29347218e-04 9.51907885e-02
 1.15920025e-02 2.75771051e-02 8.03220899e-02 1.36976076e-03
 8.66578028e-03 1.93404061e-03 7.45297279e-04 2.24872168e-03
 1.51982190e-03 2.16770842e-02 1.27460785e-03 1.45560408e-04
 1.37793695e-01 7.46300340e-03 7.95662368e-04 0.00000000e+00
 5.20953038e-03 3.35908633e-04 1.45560408e-04 2.62008734e-03
 1.45560408e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.36681223e-03 0.00000000e+00 0.00000000e+00 6.77895612e-03
 0.00000000e+00 0.00000000e+00]","(0.25891959798994973, 2653.3333333333335)"
